Hour,Messages
2011-01-15T15,3
2011-01-15T19,3
2011-01-15T20,3
2011-01-15T21,3
2011-01-16T03,3
2011-01-16T13,3
2011-01-16T16,3
2011-01-16T17,3
2011-01-16T18,3
2011-01-16T21,3
2011-01-17T03,3
2011-01-17T06,3
2011-01-17T07,3
2011-01-17T08,3
2011-01-17T15,3
2011-01-17T19,3
2011-01-18T19,2
2011-01-18T21,2
2011-01-18T22,1
2011-01-18T23,3
2011-01-19T00,3
2011-01-19T03,3
2011-01-19T11,3
2011-01-19T20,6
2011-01-20T00,3
2011-01-20T01,3
2011-01-20T04,5
2011-01-20T05,1
2011-01-20T11,3
2011-01-20T12,3
2011-01-20T15,6
2011-01-20T23,3
2011-01-21T01,3
2011-01-21T04,3
2011-01-21T08,3
2011-01-21T14,3
2011-01-22T00,3
2011-01-22T02,3
2011-01-22T03,3
2011-01-22T09,3
2011-01-22T18,3
2011-01-22T19,6
2011-01-22T22,3
2011-01-23T08,3
2011-01-23T11,3
2011-01-23T22,6
2011-01-24T01,3
2011-01-24T02,3
2011-01-24T19,6
2011-01-24T23,3
2011-01-25T00,1
2011-01-25T17,3
2011-01-25T21,3
2011-01-25T23,6
2011-01-26T11,3
2011-01-26T21,6
2011-01-26T22,3
2011-01-26T23,3
2011-01-27T03,3
2011-01-27T10,6
2011-01-27T13,3
2011-01-27T15,3
2011-01-27T18,3
2011-01-27T21,3
2011-01-27T23,3
2011-01-28T02,3
2011-01-28T04,5
2011-01-28T06,3
2011-01-28T11,3
2011-01-28T12,3
2011-01-28T13,6
2011-01-28T14,2
2011-01-28T17,3
2011-01-28T20,3
2011-01-29T02,2
2011-01-29T03,3
2011-01-29T13,1
2011-01-29T14,3
2011-01-29T16,3
2011-01-29T21,3
2011-01-30T10,3
2011-01-30T12,3
2011-01-30T13,5
2011-01-30T14,4
2011-01-31T00,6
2011-01-31T01,3
2011-01-31T02,3
2011-01-31T05,3
2011-01-31T07,3
2011-01-31T09,3
2011-01-31T19,5
2011-01-31T20,1
2011-01-31T21,2
2011-01-31T22,3
2011-01-31T23,2
2011-02-01T03,6
2011-02-01T04,6
2011-02-01T08,3
2011-02-01T09,2
2011-02-01T14,3
2011-02-01T19,5
2011-02-01T20,1
2011-02-01T22,3
2011-02-02T01,3
2011-02-02T02,3
2011-02-02T03,3
2011-02-02T10,3
2011-02-02T12,6
2011-02-02T16,3
2011-02-02T21,1
2011-02-02T22,1
2011-02-02T23,4
2011-02-03T00,5
2011-02-03T05,3
2011-02-03T07,3
2011-02-03T08,3
2011-02-03T10,2
2011-02-03T11,1
2011-02-03T18,2
2011-02-03T20,1
2011-02-03T23,4
2011-02-04T00,2
2011-02-04T05,6
2011-02-04T06,3
2011-02-04T08,5
2011-02-04T14,3
2011-02-04T16,3
2011-02-04T22,3
2011-02-04T23,6
2011-02-05T01,3
2011-02-05T06,3
2011-02-05T07,2
2011-02-05T09,6
2011-02-05T12,3
2011-02-05T18,3
2011-02-05T19,3
2011-02-05T20,6
2011-02-05T23,6
2011-02-06T04,3
2011-02-06T06,3
2011-02-06T08,3
2011-02-06T15,2
2011-02-06T20,3
2011-02-06T21,3
2011-02-06T22,3
2011-02-07T03,3
2011-02-07T08,3
2011-02-07T20,2
2011-02-08T01,3
2011-02-08T03,3
2011-02-08T05,3
2011-02-08T08,3
2011-02-08T11,3
2011-02-08T15,3
2011-02-08T23,3
2011-02-09T06,3
2011-02-09T13,3
2011-02-09T19,3
2011-02-09T22,3
2011-02-09T23,3
2011-02-10T01,3
2011-02-10T03,3
2011-02-10T06,3
2011-02-10T07,3
2011-02-10T12,3
2011-02-10T17,3
2011-02-10T18,3
2011-02-10T21,3
2011-02-10T22,3
2011-02-11T02,3
2011-02-11T03,3
2011-02-11T11,3
2011-02-11T15,3
2011-02-11T21,6
2011-02-11T22,3
2011-02-12T04,6
2011-02-12T10,3
2011-02-12T16,3
2011-02-12T18,24
2011-02-12T19,3
2011-02-13T00,3
2011-02-13T04,3
2011-02-13T06,2
2011-02-13T10,3
2011-02-13T11,4
2011-02-13T12,2
2011-02-13T14,6
2011-02-13T16,6
2011-02-13T21,2
2011-02-14T01,2
2011-02-14T02,1
2011-02-14T14,3
2011-02-14T16,6
2011-02-14T17,3
2011-02-15T01,3
2011-02-15T02,3
2011-02-15T05,2
2011-02-15T12,3
2011-02-15T15,3
2011-02-15T20,3
2011-02-15T23,3
2011-02-16T05,3
2011-02-16T07,3
2011-02-16T11,3
2011-02-16T12,3
2011-02-16T14,3
2011-02-16T15,3
2011-02-16T17,3
2011-02-16T22,3
2011-02-16T23,3
2011-02-17T01,6
2011-02-17T02,6
2011-02-17T06,3
2011-02-17T09,3
2011-02-17T13,3
2011-02-17T14,3
2011-02-17T20,3
2011-02-18T04,3
2011-02-18T05,3
2011-02-18T12,3
2011-02-18T14,3
2011-02-18T18,6
2011-02-19T02,4
2011-02-19T03,2
2011-02-19T08,3
2011-02-19T11,6
2011-02-19T12,3
2011-02-19T15,3
2011-02-19T21,3
2011-02-19T23,1
2011-02-20T01,3
2011-02-20T03,3
2011-02-20T05,3
2011-02-20T11,3
2011-02-20T15,3
2011-02-20T22,6
2011-02-20T23,3
2011-02-21T04,3
2011-02-21T06,6
2011-02-21T20,3
2011-02-22T02,2
2011-02-22T04,3
2011-02-22T11,3
2011-02-22T20,3
2011-02-22T23,3
2011-02-23T02,3
2011-02-23T09,3
2011-02-23T12,3
2011-02-23T20,6
2011-02-23T21,3
2011-02-23T22,1
2011-02-23T23,3
2011-02-24T01,3
2011-02-24T06,6
2011-02-24T12,3
2011-02-24T19,2
2011-02-25T00,2
2011-02-25T01,6
2011-02-25T08,3
2011-02-25T11,3
2011-02-25T13,6
2011-02-25T18,3
2011-02-25T19,4
2011-02-25T20,3
2011-02-25T22,3
2011-02-25T23,3
2011-02-26T04,3
2011-02-26T08,3
2011-02-26T10,3
2011-02-26T23,3
2011-02-27T00,3
2011-02-27T02,6
2011-02-27T09,3
2011-02-27T10,6
2011-02-27T11,3
2011-02-27T15,3
2011-02-27T23,6
2011-02-28T00,4
2011-02-28T01,3
2011-02-28T06,5
2011-02-28T15,6
2011-03-01T12,3
2011-03-01T15,3
2011-03-01T16,3
2011-03-01T21,2
2011-03-02T00,3
2011-03-02T08,6
2011-03-02T15,3
2011-03-02T18,3
2011-03-02T19,3
2011-03-02T23,3
2011-03-03T01,3
2011-03-03T06,2
2011-03-03T07,1
2011-03-03T14,3
2011-03-03T16,3
2011-03-03T18,3
2011-03-03T19,27
2011-03-03T20,3
2011-03-04T01,11
2011-03-04T09,3
2011-03-04T11,3
2011-03-04T20,6
2011-03-05T04,3
2011-03-05T14,3
2011-03-05T15,3
2011-03-05T18,4
2011-03-05T21,3
2011-03-05T23,3
2011-03-06T00,3
2011-03-06T02,3
2011-03-06T07,2
2011-03-06T21,3
2011-03-06T23,6
2011-03-07T03,3
2011-03-07T06,3
2011-03-07T08,6
2011-03-07T10,3
2011-03-07T19,3
2011-03-07T21,3
2011-03-08T10,3
2011-03-08T16,3
2011-03-08T17,3
2011-03-08T20,3
2011-03-09T00,3
2011-03-09T01,3
2011-03-09T04,3
2011-03-09T09,3
2011-03-09T21,2
2011-03-09T22,3
2011-03-09T23,3
2011-03-10T00,6
2011-03-10T01,1
2011-03-10T04,3
2011-03-10T05,15
2011-03-10T06,6
2011-03-10T16,3
2011-03-10T17,3
2011-03-10T20,3
2011-03-11T00,3
2011-03-11T03,3
2011-03-11T09,3
2011-03-11T12,3
2011-03-11T19,3
2011-03-11T21,3
2011-03-11T22,3
2011-03-12T00,3
2011-03-12T01,3
2011-03-12T03,3
2011-03-12T04,3
2011-03-12T10,3
2011-03-12T13,3
2011-03-12T14,3
2011-03-12T15,3
2011-03-12T19,3
2011-03-12T20,3
2011-03-13T03,3
2011-03-13T07,6
2011-03-13T10,1
2011-03-13T21,1
2011-03-14T00,3
2011-03-14T02,3
2011-03-14T19,2
2011-03-14T21,3
2011-03-15T01,3
2011-03-15T03,3
2011-03-15T07,3
2011-03-15T22,6
2011-03-16T03,3
2011-03-17T03,6
2011-03-17T04,6
2011-03-17T09,3
2011-03-17T10,4
2011-03-17T11,4
2011-03-17T17,3
2011-03-17T22,3
2011-03-18T19,6
2011-03-18T22,3
2011-03-19T03,3
2011-03-19T07,1
2011-03-19T08,3
2011-03-19T17,3
2011-03-19T20,3
2011-03-20T04,3
2011-03-20T05,3
2011-03-20T06,3
2011-03-20T08,3
2011-03-20T09,3
2011-03-20T10,3
2011-03-20T15,4
2011-03-21T00,3
2011-03-21T03,10
2011-03-21T04,3
2011-03-21T08,3
2011-03-21T10,2
2011-03-21T11,1
2011-03-21T12,3
2011-03-21T15,1
2011-03-21T20,3
2011-03-22T01,3
2011-03-22T02,3
2011-03-22T13,3
2011-03-22T14,3
2011-03-22T18,3
2011-03-23T01,3
2011-03-23T09,6
2011-03-23T12,3
2011-03-23T16,2
2011-03-23T18,3
2011-03-23T19,3
2011-03-23T20,3
2011-03-23T21,3
2011-03-24T04,3
2011-03-24T08,3
2011-03-24T12,3
2011-03-24T13,3
2011-03-24T18,3
2011-03-24T19,1
2011-03-24T20,2
2011-03-24T21,4
2011-03-24T22,3
2011-03-25T01,3
2011-03-25T04,3
2011-03-25T05,3
2011-03-25T09,3
2011-03-25T10,3
2011-03-25T16,3
2011-03-26T05,6
2011-03-26T07,3
2011-03-26T14,3
2011-03-26T15,3
2011-03-27T00,3
2011-03-27T03,3
2011-03-27T04,3
2011-03-27T07,2
2011-03-27T09,3
2011-03-27T21,3
2011-03-28T01,3
2011-03-28T02,3
2011-03-28T14,3
2011-03-28T19,3
2011-03-29T03,3
2011-03-29T04,6
2011-03-29T05,3
2011-03-29T11,2
2011-03-29T16,2
2011-03-29T17,1
2011-03-29T19,3
2011-03-29T21,3
2011-03-29T23,3
2011-03-30T01,3
2011-03-30T04,3
2011-03-30T05,3
2011-03-30T08,3
2011-03-30T09,3
2011-03-30T12,4
2011-03-30T13,5
2011-03-30T14,3
2011-03-30T19,3
2011-03-30T21,3
2011-03-31T00,1
2011-03-31T05,3
2011-03-31T07,2
2011-03-31T08,1
2011-03-31T16,2
2011-03-31T17,4
2011-03-31T23,3
2011-04-01T01,3
2011-04-01T03,3
2011-04-01T04,3
2011-04-01T12,3
2011-04-01T14,3
2011-04-01T17,3
2011-04-01T18,6
2011-04-01T19,2
2011-04-01T20,4
2011-04-02T00,6
2011-04-02T01,3
2011-04-02T11,2
2011-04-02T12,1
2011-04-02T13,6
2011-04-02T14,3
2011-04-02T19,3
2011-04-02T20,3
2011-04-02T21,6
2011-04-03T06,3
2011-04-03T09,3
2011-04-03T12,3
2011-04-03T21,3
2011-04-04T00,6
2011-04-04T05,3
2011-04-04T10,3
2011-04-04T15,3
2011-04-04T18,3
2011-04-04T22,3
2011-04-05T01,3
2011-04-05T02,3
2011-04-05T04,3
2011-04-05T09,3
2011-04-05T11,3
2011-04-05T23,3
2011-04-06T02,3
2011-04-06T08,3
2011-04-06T13,3
2011-04-06T17,3
2011-04-06T18,6
2011-04-06T19,3
2011-04-06T22,3
2011-04-07T00,3
2011-04-07T02,3
2011-04-07T03,3
2011-04-07T09,3
2011-04-07T10,3
2011-04-07T11,3
2011-04-07T16,3
2011-04-07T20,2
2011-04-07T23,1
2011-04-08T01,3
2011-04-08T10,2
2011-04-08T11,1
2011-04-08T14,3
2011-04-08T16,3
2011-04-08T18,2
2011-04-08T19,1
2011-04-08T20,3
2011-04-09T03,3
2011-04-09T20,3
2011-04-10T09,6
2011-04-10T10,5
2011-04-10T11,3
2011-04-10T14,3
2011-04-10T17,3
2011-04-10T22,6
2011-04-10T23,3
2011-04-11T01,3
2011-04-11T08,3
2011-04-11T09,3
2011-04-11T10,3
2011-04-11T13,3
2011-04-11T14,3
2011-04-11T23,3
2011-04-12T06,3
2011-04-12T10,3
2011-04-12T14,3
2011-04-12T18,3
2011-04-13T01,3
2011-04-13T04,3
2011-04-13T06,1
2011-04-13T10,1
2011-04-13T18,3
2011-04-13T23,3
2011-04-14T00,1
2011-04-14T07,3
2011-04-14T11,6
2011-04-14T18,27
2011-04-14T19,6
2011-04-14T21,3
2011-04-15T13,3
2011-04-15T17,3
2011-04-15T20,4
2011-04-15T23,3
2011-04-16T05,5
2011-04-16T10,3
2011-04-16T11,3
2011-04-16T12,3
2011-04-16T23,3
2011-04-17T01,3
2011-04-17T03,2
2011-04-17T04,1
2011-04-17T06,6
2011-04-17T09,3
2011-04-17T10,3
2011-04-17T11,3
2011-04-17T14,3
2011-04-17T16,3
2011-04-17T21,3
2011-04-18T00,1
2011-04-18T01,6
2011-04-18T20,3
2011-04-18T22,3
2011-04-19T03,3
2011-04-19T04,3
2011-04-19T11,3
2011-04-19T12,3
2011-04-19T21,3
2011-04-19T23,3
2011-04-20T02,3
2011-04-20T11,3
2011-04-20T12,1
2011-04-20T13,2
2011-04-20T14,3
2011-04-20T16,6
2011-04-20T19,3
2011-04-21T04,3
2011-04-21T06,6
2011-04-21T10,9
2011-04-21T19,3
2011-04-21T20,3
2011-04-21T21,3
2011-04-21T23,5
2011-04-22T07,3
2011-04-22T17,3
2011-04-22T20,3
2011-04-23T04,3
2011-04-23T10,6
2011-04-23T19,3
2011-04-23T22,3
2011-04-24T00,3
2011-04-24T06,3
2011-04-24T07,3
2011-04-24T09,3
2011-04-24T10,3
2011-04-24T21,6
2011-04-25T00,6
2011-04-25T01,3
2011-04-25T02,3
2011-04-25T04,3
2011-04-25T22,3
2011-04-26T01,3
2011-04-26T03,2
2011-04-26T04,3
2011-04-26T11,3
2011-04-26T13,3
2011-04-26T19,3
2011-04-26T22,6
2011-04-27T00,3
2011-04-27T01,3
2011-04-27T02,6
2011-04-27T04,3
2011-04-27T23,3
2011-04-28T03,3
2011-04-28T08,3
2011-04-28T09,1
2011-04-28T10,2
2011-04-28T12,3
2011-04-28T13,6
2011-04-28T14,3
2011-04-28T15,2
2011-04-28T16,9
2011-04-28T18,6
2011-04-28T20,6
2011-04-28T22,6
2011-04-28T23,13
2011-04-29T00,9
2011-04-29T01,3
2011-04-29T02,9
2011-04-29T04,6
2011-04-29T06,3
2011-04-29T12,3
2011-04-29T13,6
2011-04-29T19,3
2011-04-29T21,9
2011-04-29T22,6
2011-04-29T23,3
2011-04-30T01,3
2011-04-30T04,3
2011-04-30T09,6
2011-04-30T12,3
2011-04-30T13,2
2011-04-30T15,25
2011-04-30T16,3
2011-04-30T20,9
2011-04-30T22,6
2011-05-01T00,3
2011-05-01T01,9
2011-05-01T03,9
2011-05-01T04,6
2011-05-01T06,3
2011-05-01T08,6
2011-05-01T12,3
2011-05-01T17,3
2011-05-01T18,3
2011-05-01T21,3
2011-05-02T01,6
2011-05-02T03,3
2011-05-02T07,3
2011-05-02T09,3
2011-05-02T10,5
2011-05-02T13,2
2011-05-02T14,1
2011-05-02T17,3
2011-05-02T18,3
2011-05-02T20,2
2011-05-03T00,3
2011-05-03T06,3
2011-05-03T07,3
2011-05-03T08,3
2011-05-03T09,6
2011-05-03T10,3
2011-05-03T13,3
2011-05-03T14,3
2011-05-03T16,3
2011-05-03T21,3
2011-05-04T00,3
2011-05-04T11,3
2011-05-04T13,3
2011-05-04T15,3
2011-05-04T17,3
2011-05-04T23,1
2011-05-05T00,1
2011-05-05T02,3
2011-05-05T06,3
2011-05-05T08,3
2011-05-05T11,3
2011-05-05T15,6
2011-05-05T16,3
2011-05-05T17,3
2011-05-05T20,3
2011-05-06T00,6
2011-05-06T01,3
2011-05-06T02,3
2011-05-06T03,3
2011-05-06T04,3
2011-05-06T08,3
2011-05-06T10,3
2011-05-06T13,1
2011-05-06T17,3
2011-05-07T02,1
2011-05-07T09,2
2011-05-07T10,3
2011-05-07T11,5
2011-05-07T12,3
2011-05-07T14,3
2011-05-07T20,6
2011-05-08T05,3
2011-05-08T07,3
2011-05-08T08,3
2011-05-08T15,3
2011-05-08T16,6
2011-05-08T19,3
2011-05-08T21,3
2011-05-09T03,3
2011-05-09T06,3
2011-05-09T09,1
2011-05-09T11,3
2011-05-09T12,4
2011-05-09T17,3
2011-05-09T20,3
2011-05-10T02,9
2011-05-10T03,6
2011-05-10T04,3
2011-05-10T05,3
2011-05-11T01,12
2011-05-11T05,1
2011-05-11T06,2
2011-05-11T07,3
2011-05-11T13,1
2011-05-11T16,3
2011-05-11T18,3
2011-05-11T19,3
2011-05-11T22,9
2011-05-12T01,3
2011-05-12T02,3
2011-05-12T04,6
2011-05-12T05,3
2011-05-12T07,1
2011-05-12T09,3
2011-05-13T00,3
2011-05-13T02,3
2011-05-13T06,3
2011-05-13T13,2
2011-05-13T14,1
2011-05-13T15,1
2011-05-13T16,5
2011-05-14T01,3
2011-05-14T08,3
2011-05-14T10,3
2011-05-14T11,3
2011-05-14T12,3
2011-05-14T21,3
2011-05-14T23,3
2011-05-15T02,3
2011-05-15T06,1
2011-05-15T08,3
2011-05-15T14,3
2011-05-15T15,3
2011-05-15T16,3
2011-05-15T19,3
2011-05-15T20,6
2011-05-16T03,3
2011-05-16T04,3
2011-05-16T15,3
2011-05-16T17,3
2011-05-16T18,3
2011-05-17T07,3
2011-05-17T10,5
2011-05-17T12,3
2011-05-17T13,2
2011-05-17T17,3
2011-05-17T22,3
2011-05-18T00,3
2011-05-18T07,3
2011-05-18T08,6
2011-05-18T13,3
2011-05-18T16,3
2011-05-18T20,3
2011-05-19T00,3
2011-05-19T01,3
2011-05-19T15,3
2011-05-19T16,3
2011-05-19T20,24
2011-05-19T22,3
2011-05-20T12,3
2011-05-20T17,3
2011-05-20T19,2
2011-05-20T20,3
2011-05-20T23,3
2011-05-21T00,3
2011-05-21T01,3
2011-05-21T02,6
2011-05-21T12,3
2011-05-21T20,3
2011-05-22T06,1
2011-05-22T07,1
2011-05-22T09,6
2011-05-22T10,3
2011-05-22T15,3
2011-05-22T19,1
2011-05-22T22,3
2011-05-23T00,6
2011-05-23T02,6
2011-05-23T03,3
2011-05-23T04,3
2011-05-23T08,3
2011-05-23T16,3
2011-05-23T23,3
2011-05-24T08,6
2011-05-24T11,3
2011-05-24T15,3
2011-05-24T22,3
2011-05-25T01,2
2011-05-25T02,1
2011-05-25T06,3
2011-05-25T16,3
2011-05-25T19,3
2011-05-26T01,3
2011-05-26T05,3
2011-05-26T10,3
2011-05-26T20,3
2011-05-26T21,4
2011-05-26T22,2
2011-05-27T01,3
2011-05-27T06,3
2011-05-27T07,3
2011-05-27T10,3
2011-05-27T13,3
2011-05-27T17,2
2011-05-28T00,9
2011-05-28T02,6
2011-05-28T04,6
2011-05-29T00,3
2011-05-29T01,3
2011-05-29T03,3
2011-05-29T11,2
2011-05-29T13,3
2011-05-29T20,3
2011-05-30T03,3
2011-05-30T07,6
2011-05-30T08,3
2011-05-30T12,3
2011-05-30T15,3
2011-05-30T21,3
2011-05-31T05,3
2011-05-31T07,3
2011-05-31T12,3
2011-05-31T14,3
2011-05-31T17,2
2011-05-31T18,1
2011-05-31T20,3
2011-05-31T21,3
2011-06-01T01,1
2011-06-01T05,3
2011-06-01T08,3
2011-06-01T10,3
2011-06-01T12,3
2011-06-01T13,3
2011-06-01T20,6
2011-06-02T00,3
2011-06-02T06,5
2011-06-02T07,3
2011-06-02T14,3
2011-06-02T20,1
2011-06-02T23,3
2011-06-03T04,3
2011-06-03T13,3
2011-06-03T22,6
2011-06-03T23,2
2011-06-04T04,3
2011-06-04T13,3
2011-06-04T17,3
2011-06-04T19,3
2011-06-04T21,3
2011-06-05T00,6
2011-06-05T01,3
2011-06-05T03,3
2011-06-05T12,3
2011-06-05T13,3
2011-06-05T20,6
2011-06-05T22,3
2011-06-05T23,3
2011-06-06T03,6
2011-06-06T06,3
2011-06-06T08,3
2011-06-06T09,3
2011-06-06T12,3
2011-06-06T15,2
2011-06-06T16,1
2011-06-06T18,3
2011-06-06T19,3
2011-06-06T22,3
2011-06-07T02,3
2011-06-07T03,1
2011-06-07T04,3
2011-06-07T06,3
2011-06-07T20,3
2011-06-08T01,3
2011-06-08T05,3
2011-06-08T07,1
2011-06-08T18,3
2011-06-08T23,2
2011-06-09T00,6
2011-06-09T04,3
2011-06-09T09,6
2011-06-09T19,3
2011-06-09T22,3
2011-06-10T05,9
2011-06-10T07,3
2011-06-10T10,3
2011-06-10T14,3
2011-06-10T22,3
2011-06-10T23,3
2011-06-11T00,3
2011-06-11T04,3
2011-06-11T07,3
2011-06-11T15,3
2011-06-11T20,2
2011-06-12T02,3
2011-06-12T04,2
2011-06-12T05,6
2011-06-12T08,1
2011-06-12T09,3
2011-06-12T18,6
2011-06-12T19,3
2011-06-13T01,3
2011-06-13T19,3
2011-06-13T20,3
2011-06-14T04,3
2011-06-14T06,3
2011-06-14T08,3
2011-06-14T15,6
2011-06-15T03,2
2011-06-15T04,1
2011-06-15T22,3
2011-06-16T00,3
2011-06-16T03,5
2011-06-16T04,6
2011-06-16T05,4
2011-06-16T06,3
2011-06-16T08,3
2011-06-16T12,3
2011-06-16T18,1
2011-06-16T19,3
2011-06-16T20,3
2011-06-17T01,3
2011-06-17T03,6
2011-06-17T08,3
2011-06-17T15,3
2011-06-17T17,3
2011-06-17T19,9
2011-06-17T21,3
2011-06-18T00,6
2011-06-18T04,3
2011-06-18T11,6
2011-06-18T13,3
2011-06-18T15,6
2011-06-18T20,3
2011-06-18T22,3
2011-06-19T09,5
2011-06-19T14,3
2011-06-19T17,3
2011-06-19T18,3
2011-06-19T19,3
2011-06-20T18,1
2011-06-20T22,3
2011-06-21T01,2
2011-06-21T02,3
2011-06-21T03,1
2011-06-21T04,2
2011-06-21T12,3
2011-06-21T18,3
2011-06-21T21,3
2011-06-22T01,3
2011-06-22T04,2
2011-06-22T10,3
2011-06-22T11,3
2011-06-22T12,3
2011-06-23T01,3
2011-06-23T02,3
2011-06-23T07,3
2011-06-23T10,3
2011-06-23T13,3
2011-06-23T18,8
2011-06-23T19,4
2011-06-23T21,36
2011-06-23T22,6
2011-06-23T23,3
2011-06-24T01,3
2011-06-24T02,3
2011-06-24T03,3
2011-06-24T13,6
2011-06-24T15,3
2011-06-24T22,1
2011-06-25T05,3
2011-06-25T13,2
2011-06-25T21,3
2011-06-25T22,6
2011-06-25T23,3
2011-06-26T04,3
2011-06-27T00,3
2011-06-27T02,3
2011-06-27T06,6
2011-06-27T11,6
2011-06-27T16,3
2011-06-27T20,6
2011-06-27T22,1
2011-06-27T23,2
2011-06-28T01,6
2011-06-28T02,3
2011-06-28T03,5
2011-06-28T12,3
2011-06-29T04,5
2011-06-29T05,3
2011-06-29T08,24
2011-06-29T18,7
2011-06-29T21,3
2011-06-29T22,1
2011-06-30T04,3
2011-06-30T05,3
2011-06-30T11,3
2011-06-30T22,3
2011-07-01T01,3
2011-07-01T04,3
2011-07-01T05,6
2011-07-01T11,3
2011-07-01T18,3
2011-07-01T19,3
2011-07-02T02,6
2011-07-02T04,6
2011-07-02T08,3
2011-07-02T10,2
2011-07-02T11,4
2011-07-02T12,3
2011-07-02T19,3
2011-07-02T20,3
2011-07-02T21,7
2011-07-02T23,3
2011-07-03T03,1
2011-07-03T11,3
2011-07-03T18,3
2011-07-03T20,3
2011-07-04T02,3
2011-07-04T04,6
2011-07-04T07,3
2011-07-04T08,3
2011-07-04T15,3
2011-07-04T20,3
2011-07-04T22,3
2011-07-05T00,3
2011-07-05T01,3
2011-07-05T02,3
2011-07-05T09,2
2011-07-05T10,3
2011-07-05T20,3
2011-07-06T11,3
2011-07-06T12,6
2011-07-06T17,3
2011-07-06T19,3
2011-07-06T20,3
2011-07-06T21,3
2011-07-06T23,3
2011-07-07T01,1
2011-07-07T03,3
2011-07-07T06,2
2011-07-07T07,2
2011-07-07T16,5
2011-07-07T17,1
2011-07-07T19,3
2011-07-07T21,3
2011-07-07T22,3
2011-07-08T03,3
2011-07-08T04,3
2011-07-08T19,2
2011-07-08T20,6
2011-07-08T22,6
2011-07-09T01,3
2011-07-09T06,3
2011-07-09T10,3
2011-07-10T03,2
2011-07-10T17,3
2011-07-10T22,3
2011-07-11T01,3
2011-07-11T10,3
2011-07-11T18,3
2011-07-11T22,2
2011-07-12T07,3
2011-07-12T10,3
2011-07-12T17,2
2011-07-12T18,1
2011-07-12T19,2
2011-07-12T20,3
2011-07-12T22,3
2011-07-13T05,3
2011-07-13T06,9
2011-07-13T11,3
2011-07-13T17,3
2011-07-13T23,3
2011-07-14T05,3
2011-07-14T17,3
2011-07-14T21,3
2011-07-15T03,5
2011-07-15T04,4
2011-07-15T13,3
2011-07-15T15,3
2011-07-15T17,3
2011-07-15T21,3
2011-07-16T03,3
2011-07-16T10,3
2011-07-16T13,3
2011-07-16T15,3
2011-07-16T19,3
2011-07-16T20,3
2011-07-17T20,3
2011-07-17T21,2
2011-07-17T23,6
2011-07-18T01,3
2011-07-18T17,2
2011-07-19T00,3
2011-07-19T02,6
2011-07-19T03,3
2011-07-19T06,3
2011-07-19T07,3
2011-07-19T13,2
2011-07-19T14,1
2011-07-19T15,3
2011-07-19T16,3
2011-07-20T00,3
2011-07-20T02,3
2011-07-20T18,1
2011-07-20T20,6
2011-07-21T01,3
2011-07-21T06,3
2011-07-21T09,3
2011-07-21T11,3
2011-07-21T12,3
2011-07-21T13,3
2011-07-21T15,3
2011-07-21T19,3
2011-07-21T23,3
2011-07-22T03,3
2011-07-22T04,3
2011-07-22T11,3
2011-07-22T15,6
2011-07-22T17,6
2011-07-22T22,3
2011-07-23T00,3
2011-07-23T04,3
2011-07-23T08,6
2011-07-23T09,3
2011-07-23T11,3
2011-07-23T13,3
2011-07-23T15,2
2011-07-23T18,3
2011-07-23T23,3
2011-07-24T03,3
2011-07-24T05,1
2011-07-24T11,3
2011-07-24T16,3
2011-07-24T18,3
2011-07-24T20,2
2011-07-24T21,1
2011-07-25T01,3
2011-07-25T04,3
2011-07-25T05,3
2011-07-25T16,3
2011-07-25T18,3
2011-07-25T20,9
2011-07-25T23,3
2011-07-26T04,2
2011-07-26T05,1
2011-07-26T06,1
2011-07-26T20,3
2011-07-27T06,3
2011-07-27T19,3
2011-07-28T05,3
2011-07-28T06,3
2011-07-28T12,3
2011-07-28T14,3
2011-07-28T19,3
2011-07-28T22,2
2011-07-29T02,3
2011-07-29T03,2
2011-07-29T06,3
2011-07-29T08,1
2011-07-29T23,3
2011-07-30T04,2
2011-07-30T09,3
2011-07-30T10,3
2011-07-30T11,3
2011-07-31T10,6
2011-07-31T19,2
2011-07-31T20,2
2011-07-31T21,3
2011-08-01T02,3
2011-08-01T11,3
2011-08-01T22,6
2011-08-02T07,3
2011-08-02T10,3
2011-08-02T20,3
2011-08-02T22,5
2011-08-02T23,3
2011-08-03T00,6
2011-08-03T07,1
2011-08-03T15,11
2011-08-03T16,3
2011-08-03T17,2
2011-08-03T19,3
2011-08-03T23,3
2011-08-04T00,3
2011-08-04T03,6
2011-08-04T06,3
2011-08-04T10,1
2011-08-04T14,3
2011-08-04T17,3
2011-08-04T22,3
2011-08-04T23,3
2011-08-05T15,3
2011-08-05T21,3
2011-08-05T22,3
2011-08-06T00,3
2011-08-06T09,3
2011-08-06T17,3
2011-08-06T20,3
2011-08-07T00,3
2011-08-07T01,3
2011-08-07T07,3
2011-08-07T08,3
2011-08-07T17,6
2011-08-07T19,3
2011-08-07T21,3
2011-08-07T23,2
2011-08-08T03,2
2011-08-08T06,3
2011-08-08T09,3
2011-08-08T12,2
2011-08-08T20,3
2011-08-08T21,6
2011-08-09T06,36
2011-08-09T07,3
2011-08-09T13,3
2011-08-09T23,3
2011-08-10T06,3
2011-08-10T10,3
2011-08-10T12,2
2011-08-10T17,3
2011-08-10T18,6
2011-08-10T20,3
2011-08-11T05,6
2011-08-11T18,5
2011-08-11T19,4
2011-08-11T20,3
2011-08-11T21,3
2011-08-12T07,2
